Date,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
2005-08-29,0.7522,1.2248,0.6936,1.8006,2.4106,1.1965,8.0954,6.0906,7.7691,43.86,110.53,3.7683,10.895,6.4646,6.4575,1.6806,1030,100.94,7.6241,1.2642,32.44,41.26,2.1446
2005-08-30,0.7469,1.2204,0.6879,1.784,2.3884,1.1919,8.0973,6.1109,7.771,43.97,111.49,3.7698,10.837,6.4824,6.5285,1.686,1039.2,101.22,7.6512,1.2703,32.72,41.36,2.1446
2005-08-31,0.7514,1.233,0.6932,1.8012,2.354,1.1893,8.0998,6.0483,7.7718,44,110.84,3.7698,10.794,6.3725,6.4,1.683,1039,101.2,7.5599,1.2546,32.71,41.25,2.1446
2005-09-01,0.7609,1.2447,0.7023,1.8279,2.3645,1.1855,8.0949,5.9918,7.7693,43.94,110.16,3.7713,10.728,6.289,6.3125,1.6771,1030.75,101.22,7.4869,1.24,32.71,41.05,2.1446
2005-09-02,0.7649,1.2538,0.7054,1.8403,2.3405,1.188,8.0935,5.9462,7.767,43.87,109.66,3.764,10.68,6.2125,6.255,1.6747,1024.75,101.35,7.3936,1.2287,32.52,41.09,2.1446
2005-09-05,ND,ND,ND,ND,ND,ND,8.092,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005-09-06,0.7668,1.2483,0.7072,1.842,2.3281,1.1867,8.0913,5.9727,7.7673,43.82,109.67,3.7645,10.6906,6.2652,6.325,1.6758,1024.4,101.3,7.448,1.2366,32.54,41.12,2.1446
2005-09-07,0.7684,1.2439,0.7057,1.8394,2.3285,1.1855,8.0925,5.9943,7.7671,43.79,110.06,3.7645,10.718,6.2615,6.345,1.6781,1026.4,101.28,7.4859,1.2399,32.6,41.02,2.1446
2005-09-08,0.7712,1.24,0.7053,1.8388,2.3153,1.1822,8.0945,6.0112,7.7659,43.78,110.49,3.769,10.711,6.2889,6.3275,1.6778,1026.8,101.42,7.5163,1.2442,32.74,40.96,2.1446
2005-09-09,0.7731,1.2433,0.707,1.84,2.3209,1.1749,8.0956,5.9941,7.7645,43.76,109.69,3.7695,10.705,6.2674,6.295,1.6738,1024.3,101.51,7.4954,1.2413,32.7,40.95,2.1446
2005-09-12,0.7719,1.2288,0.7055,1.8236,2.3193,1.1854,8.0924,6.0673,7.7615,43.75,109.91,3.7693,10.6985,6.3563,6.391,1.6771,1026,101.41,7.5615,1.257,32.68,40.88,2.1446
2005-09-13,0.7677,1.2263,0.702,1.8214,2.3288,1.18,8.094,6.0795,7.7609,43.82,110.85,3.7695,10.76,6.3726,6.385,1.6827,1025.65,101.3,7.6085,1.2625,32.74,40.93,2.1446
2005-09-14,0.771,1.2282,0.7075,1.8244,2.3345,1.1823,8.0912,6.0698,7.7596,43.83,110.27,3.7695,10.837,6.353,6.3575,1.6787,1025.41,101.22,7.5869,1.2579,32.77,40.9,2.1446
2005-09-15,0.7662,1.2216,0.7054,1.8069,2.301,1.1863,8.089,6.1024,7.7591,43.82,110.48,3.769,10.7955,6.3754,6.4,1.679,1025.05,101.25,7.6399,1.2673,32.83,40.96,2.1446
2005-09-16,0.7666,1.2214,0.7038,1.8035,2.292,1.1826,8.0871,6.1056,7.7607,43.81,111.38,3.7695,10.8155,6.3772,6.3865,1.682,1029.8,101.35,7.6509,1.271,32.93,41.04,2.1446
2005-09-19,0.7671,1.2153,0.701,1.8041,2.2875,1.1691,8.0908,6.1356,7.7612,43.82,111.3,3.7695,10.8575,6.4105,6.42,1.6828,1027.3,101.33,7.683,1.2761,33.1,41.11,2.1446
2005-09-20,0.7693,1.2177,0.7013,1.8046,2.2963,1.1704,8.089,6.1257,7.7617,43.82,111.54,3.7698,10.8275,6.3961,6.3825,1.6815,1030.25,101.41,7.6667,1.2757,33.04,41.04,2.1446
2005-09-21,0.7706,1.2208,0.6989,1.8097,2.2823,1.1682,8.0911,6.1107,7.7617,43.85,111.33,3.7695,10.78,6.3881,6.38,1.6794,1027.7,101.4,7.6468,1.271,33.07,41,2.1446
2005-09-22,0.7633,1.2153,0.6942,1.7917,2.287,1.1668,8.0881,6.1398,7.7604,43.8,111.63,3.7695,10.847,6.4087,6.34,1.681,1027.7,101.38,7.6949,1.2787,33.14,41.04,2.1446
2005-09-23,0.7574,1.2077,0.6865,1.7788,2.2725,1.1713,8.091,6.177,7.7591,43.8,112.17,3.7695,10.8402,6.4547,6.385,1.6846,1035.25,101.32,7.7628,1.2887,33.17,41.07,2.1446
2005-09-26,0.7567,1.2036,0.6849,1.7746,2.2628,1.177,8.0929,6.1995,7.7575,43.86,112.41,3.7697,10.882,6.4978,6.387,1.6893,1033.2,101.45,7.7876,1.2935,33.27,41.22,2.1446
2005-09-27,0.7537,1.2011,0.6787,1.7677,2.2555,1.1777,8.092,6.2112,7.7575,43.96,113.32,3.7698,10.888,6.5164,6.447,1.6935,1035,101.38,7.8136,1.2967,33.24,41.25,2.1446
2005-09-28,0.7572,1.2016,0.685,1.7639,2.2417,1.1782,8.0939,6.2109,7.7595,43.98,113.27,3.7698,10.841,6.505,6.43,1.693,1039.2,101.24,7.8074,1.2961,33.24,41.15,2.1446
2005-09-29,0.7593,1.202,0.692,1.762,2.2215,1.1725,8.093,6.2086,7.7593,43.95,113.14,3.7705,10.8091,6.5133,6.3875,1.6908,1039.4,101.15,7.7639,1.2964,33.21,41.04,2.1446
2005-09-30,0.7643,1.2058,0.6938,1.7696,2.2125,1.1607,8.092,6.1888,7.7567,43.94,113.29,3.7692,10.791,6.5331,6.35,1.6899,1042.4,101.31,7.729,1.289,33.18,41.03,2.1446
2005-10-03,0.7628,1.1914,0.6912,1.7558,2.235,1.1657,8.092,6.2632,7.7574,44,114.17,3.7697,10.763,6.6041,6.44,1.6952,1043.4,101.33,7.8087,1.3022,33.19,41.17,2.1446
2005-10-04,0.763,1.1918,0.6948,1.7587,2.244,1.172,8.092,6.2622,7.7563,44.1,114.33,3.7707,10.687,6.6155,6.457,1.6942,1042.75,101.4,7.8054,1.3018,33.29,41.07,2.1446
2005-10-05,0.7567,1.1984,0.6956,1.7655,2.263,1.1793,8.092,6.2265,7.7556,44.21,113.72,3.7718,10.711,6.575,6.5335,1.6915,1039.7,101.25,7.7641,1.2923,33.19,41.03,2.1446
2005-10-06,0.7572,1.2133,0.6965,1.7728,2.2755,1.1815,8.092,6.148,7.7555,44.18,113.54,3.7718,10.7705,6.508,6.5265,1.6825,1039.2,101.33,7.687,1.2747,33.21,40.98,2.1446
2005-10-07,0.7568,1.2115,0.696,1.7599,2.253,1.1746,8.092,6.1579,7.7545,44.3,113.82,3.7695,10.79,6.524,6.5555,1.6842,1037.3,101.38,7.7048,1.2796,33.19,40.85,2.1446
2005-10-10,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005-10-11,0.7534,1.2015,0.6934,1.7489,2.235,1.1754,8.0879,6.2111,7.7579,44.78,114.21,3.7717,10.8045,6.519,6.53,1.6902,1040.75,101.4,7.7675,1.288,33.22,40.94,2.1446
2005-10-12,0.7546,1.204,0.697,1.7532,2.2315,1.1706,8.0895,6.1971,7.7581,44.74,114.36,3.772,10.8825,6.4837,6.5615,1.691,1042.25,101.45,7.759,1.285,33.33,40.92,2.1446
2005-10-13,0.7468,1.1938,0.6887,1.7484,2.2625,1.1836,8.0885,6.2502,7.7583,44.88,114.97,3.772,10.938,6.5573,6.635,1.6945,1049,101.42,7.8836,1.2984,33.43,40.94,2.1446
2005-10-14,0.7536,1.2073,0.6973,1.7677,2.2475,1.1854,8.0896,6.1806,7.7565,44.76,114.03,3.7825,10.9155,6.452,6.553,1.6881,1042.2,101.5,7.8148,1.2842,33.41,40.8,2.1446
2005-10-17,0.7503,1.204,0.6968,1.7553,2.2295,1.1801,8.0877,6.1989,7.7571,44.81,114.86,3.7737,10.8465,6.4815,6.538,1.6918,1048,101.5,7.8574,1.291,33.45,40.85,2.1446
2005-10-18,0.7474,1.1939,0.6952,1.7487,2.2405,1.1802,8.091,6.2501,7.7586,45.05,115.71,3.7738,10.834,6.534,6.57,1.6942,1053,101.44,7.9127,1.302,33.54,40.83,2.1446
2005-10-19,0.7484,1.1988,0.6996,1.7627,2.2513,1.1776,8.0924,6.2247,7.7587,45.1,115.47,3.774,10.88,6.5106,6.5855,1.6946,1052.8,101.5,7.8818,1.2944,33.64,40.94,2.1446
2005-10-20,0.7538,1.1982,0.7022,1.7712,2.236,1.1763,8.0905,6.227,7.7587,45.11,115.48,3.774,10.848,6.4938,6.605,1.6937,1053.8,101.53,7.9157,1.2915,33.68,40.92,2.1446
2005-10-21,0.7473,1.1958,0.699,1.7692,2.276,1.1842,8.0905,6.2376,7.7543,45.01,115.93,3.7742,10.919,6.5222,6.645,1.6959,1059.8,101.6,7.9695,1.2916,33.63,40.93,2.1446
2005-10-24,0.7508,1.1998,0.7033,1.7711,2.263,1.1887,8.0916,6.2177,7.7549,45.11,115.18,3.7747,10.8605,6.525,6.614,1.6935,1055.9,101.43,7.9511,1.2857,33.77,40.88,2.1446
2005-10-25,0.7558,1.2099,0.7053,1.7855,2.2582,1.1768,8.0901,6.1641,7.7546,44.96,114.78,3.7747,10.844,6.4572,6.6035,1.6887,1047.4,101.67,7.8476,1.2762,33.74,40.81,2.1446
2005-10-26,0.7543,1.2082,0.7022,1.7766,2.2686,1.1703,8.0867,6.174,7.7535,45.01,115.81,3.7747,10.8885,6.4562,6.68,1.6927,1045,101.68,7.865,1.281,33.66,40.82,2.1446
2005-10-27,0.758,1.2148,0.7084,1.7836,2.2868,1.1695,8.0862,6.1423,7.7535,44.94,115.14,3.775,10.906,6.4307,6.695,1.6865,1039.4,101.7,7.8422,1.2731,33.63,40.73,2.1446
2005-10-28,0.7501,1.2089,0.7036,1.7781,2.2665,1.1769,8.084,6.1723,7.7529,45.01,115.52,3.7746,10.83,6.4602,6.72,1.6924,1042.4,101.4,7.8794,1.2767,33.6,40.72,2.1446
2005-10-31,0.748,1.1995,0.7003,1.7689,2.2478,1.1796,8.0845,6.2219,7.7519,45.09,116.36,3.7748,10.789,6.4951,6.7077,1.6955,1043.5,101.78,7.9489,1.29,33.55,40.77,2.1446
2005-11-01,0.7451,1.1998,0.6981,1.763,2.2515,1.1765,8.086,6.2201,7.7514,45.02,116.63,3.7748,10.77,6.4862,6.686,1.6951,1042.4,101.85,7.9958,1.2903,33.58,40.81,2.1446
2005-11-02,0.7414,1.2067,0.6919,1.7755,2.241,1.1806,8.0851,6.1857,7.7526,45.18,116.76,3.7746,10.743,6.4591,6.6425,1.6943,1039,101.8,7.9749,1.278,33.58,40.82,2.1446
2005-11-03,0.74,1.1971,0.689,1.772,2.22,1.1817,8.0841,6.2363,7.7524,45.23,117.21,3.7748,10.722,6.5165,6.622,1.6968,1045,101.75,8.0252,1.2893,33.58,40.83,2.1446
2005-11-04,0.7318,1.1828,0.6824,1.751,2.222,1.1815,8.0856,6.3102,7.7523,45.43,118.2,3.7746,10.7465,6.5811,6.6975,1.7,1049,101.5,8.1153,1.3055,33.61,40.99,2.1446
2005-11-07,0.7322,1.1795,0.6788,1.744,2.1979,1.1898,8.0877,6.3281,7.7521,45.78,117.57,3.7777,10.706,6.6053,6.725,1.6996,1048.15,101.83,8.1391,1.3081,33.68,40.97,2.1446
2005-11-08,0.7358,1.1773,0.6833,1.7415,2.2025,1.1885,8.0867,6.339,7.7539,45.72,117.1,3.7775,10.7415,6.6098,6.731,1.7012,1046.65,101.76,8.1027,1.3102,33.71,41.13,2.1446
2005-11-09,0.7332,1.1748,0.6835,1.7415,2.1698,1.1857,8.0857,6.3508,7.757,45.73,117.51,3.7773,10.71,6.5839,6.745,1.702,1046.4,101.83,8.1609,1.3115,33.64,41.15,2.1446
2005-11-10,0.7309,1.174,0.6875,1.7462,2.1714,1.1876,8.0847,6.3528,7.7553,45.69,118.05,3.778,10.723,6.5839,6.745,1.7024,1046.4,101.85,8.1959,1.31,33.56,41.15,2.1446
2005-11-11,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005-11-14,0.7267,1.1667,0.6799,1.7349,2.2025,1.196,8.0856,6.3891,7.7559,45.62,118.88,3.778,10.6865,6.6532,6.76,1.7058,1037,101.74,8.2037,1.3202,33.39,41.12,2.145
2005-11-15,0.7324,1.1695,0.6854,1.7366,2.204,1.1942,8.0845,6.3759,7.7555,45.61,118.93,3.78,10.65,6.6729,6.7875,1.702,1034.9,101.82,8.2296,1.3197,33.51,41.15,2.1446
2005-11-16,0.7307,1.1672,0.6848,1.7166,2.198,1.1918,8.0835,6.3876,7.7555,45.73,119.17,3.78,10.6445,6.6814,6.7588,1.7026,1037,101.89,8.2434,1.3255,33.62,41.13,2.145
2005-11-17,0.7338,1.1706,0.6876,1.719,2.184,1.1864,8.0845,6.3671,7.7535,45.67,118.81,3.7793,10.6795,6.7141,6.735,1.7002,1034.4,101.65,8.2101,1.322,33.63,41.14,2.145
2005-11-18,0.7308,1.1741,0.6867,1.7147,2.2259,1.1907,8.0832,6.3524,7.7527,45.7,119.21,3.7798,10.6655,6.6973,6.695,1.6995,1035.9,101.65,8.1667,1.3188,33.63,41.16,2.1446
2005-11-21,0.7366,1.1734,0.6892,1.7165,2.213,1.182,8.0833,6.3581,7.7534,45.7,119.03,3.7797,10.6415,6.713,6.6505,1.699,1038.1,101.88,8.1421,1.319,33.61,41.21,2.1446
2005-11-22,0.7354,1.1737,0.6891,1.7138,2.2545,1.1771,8.0839,6.3556,7.7532,45.78,119.22,3.7798,10.658,6.6936,6.6205,1.6997,1045.2,101.91,8.1248,1.3195,33.62,41.21,2.1446
2005-11-23,0.7383,1.1799,0.6938,1.7214,2.2335,1.172,8.0816,6.321,7.7522,45.71,118.76,3.78,10.6175,6.6765,6.545,1.692,1035.4,101.88,8.054,1.3144,33.48,41.14,2.1446
2005-11-24,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005-11-25,0.7351,1.1724,0.697,1.7155,2.2304,1.1691,8.0815,6.362,7.754,45.77,119.65,3.7795,10.6072,6.7118,6.495,1.6937,1041.4,101.75,8.0683,1.3197,33.55,41.22,2.1446
2005-11-28,0.7378,1.1804,0.7009,1.7221,2.204,1.1656,8.0825,6.3166,7.7536,45.85,119.25,3.7797,10.5715,6.688,6.5055,1.6933,1039.4,101.95,8.0139,1.311,33.6,41.2,2.1446
2005-11-29,0.739,1.1786,0.7019,1.7203,2.1908,1.1671,8.0796,6.3253,7.7539,45.84,119.48,3.78,10.57,6.7304,6.499,1.6927,1036.1,101.9,8.0736,1.3133,33.51,41.21,2.1446
2005-11-30,0.7394,1.179,0.7027,1.7321,2.201,1.167,8.0804,6.32,7.7546,45.87,119.66,3.7783,10.5765,6.7393,6.4625,1.6908,1037.4,101.8,8.0733,1.3148,33.51,41.2,2.1446
2005-12-01,0.741,1.1702,0.7037,1.729,2.209,1.1682,8.0798,6.3688,7.7548,45.97,120.62,3.7773,10.508,6.7915,6.456,1.6906,1036.9,101.96,8.1162,1.321,33.56,41.27,2.1446
2005-12-02,0.7468,1.1699,0.7125,1.7304,2.204,1.1627,8.0806,6.3698,7.7544,46.11,120.77,3.78,10.456,6.761,6.351,1.688,1035.15,101.9,8.05,1.3198,33.53,41.35,2.1446
2005-12-05,0.7515,1.1787,0.7199,1.7397,2.1945,1.1565,8.0808,6.3215,7.7534,46.26,120.83,3.781,10.485,6.6771,6.302,1.6866,1036.4,101.96,8.0071,1.3083,33.49,41.34,2.1446
2005-12-06,0.7541,1.1784,0.7171,1.7402,2.1695,1.1563,8.078,6.3204,7.754,46.13,120.82,3.781,10.4135,6.7487,6.28,1.6853,1034.05,101.96,7.9569,1.3066,33.46,41.35,2.1446
2005-12-07,0.7468,1.1722,0.706,1.735,2.187,1.1582,8.0771,6.3528,7.754,46.17,120.93,3.78,10.4565,6.762,6.3175,1.686,1035.4,101.95,8.02,1.3134,33.48,41.28,2.1446
2005-12-08,0.7507,1.183,0.7014,1.7514,2.212,1.1572,8.078,6.2961,7.7539,46.18,120.27,3.7738,10.503,6.7032,6.336,1.683,1034.05,101.94,7.9729,1.2997,33.5,41.23,2.1446
2005-12-09,0.7521,1.1824,0.7042,1.7554,2.242,1.158,8.0765,6.2991,7.7541,46.11,120.54,3.7665,10.64,6.7058,6.365,1.682,1033.6,101.75,7.9674,1.3024,33.5,41.24,2.1446
2005-12-12,0.7554,1.1969,0.7116,1.774,2.259,1.1507,8.077,6.2227,7.7534,46,119.9,3.7755,10.6225,6.6435,6.3225,1.68,1033.4,101.98,7.8748,1.288,33.55,41.21,2.1446
2005-12-13,0.7545,1.1926,0.7063,1.7674,2.255,1.1516,8.0751,6.2443,7.7532,46.01,120.11,3.7725,10.6325,6.6578,6.2925,1.6741,1025,101.98,7.9164,1.2952,33.45,41.13,2.1446
2005-12-14,0.7567,1.2041,0.7071,1.7739,2.2848,1.1531,8.0726,6.1874,7.7528,45.63,116.81,3.778,10.7455,6.5944,6.3135,1.6691,1012,101.96,7.8323,1.2788,33.318,40.99,2.1446
2005-12-15,0.747,1.1965,0.691,1.7648,2.2965,1.158,8.074,6.2266,7.7526,45.28,116.55,3.7775,10.727,6.6361,6.43,1.6679,1014.95,101.7,7.9072,1.2889,33.18,40.9,2.1446
2005-12-16,0.743,1.2012,0.6887,1.7716,2.3365,1.156,8.0735,6.2037,7.7518,45.19,115.78,3.7792,10.765,6.6467,6.4005,1.6665,1015.9,102.03,7.8679,1.2897,33.12,40.91,2.1446
2005-12-19,0.7424,1.1996,0.6902,1.7641,2.3755,1.1633,8.073,6.2146,7.7516,44.94,116.01,3.7797,10.7165,6.6788,6.35,1.6621,1014.8,102.01,7.8424,1.2932,33.18,40.91,2.1446
2005-12-20,0.7328,1.1848,0.6819,1.7544,2.3523,1.1733,8.074,6.2939,7.7518,45.14,117.01,3.7792,10.687,6.7966,6.36,1.6654,1016.5,102,7.9606,1.311,33.25,40.92,2.1446
2005-12-21,0.7321,1.1816,0.678,1.7402,2.3085,1.1691,8.0765,6.312,7.752,45.17,117.4,3.7792,10.642,6.8023,6.378,1.6676,1018.1,102,7.9716,1.3153,33.25,40.92,2.145
2005-12-22,0.7314,1.1883,0.672,1.7395,2.323,1.1665,8.0775,6.2758,7.7523,45.14,116.55,3.7795,10.6505,6.771,6.37,1.6693,1016.05,102.04,7.9618,1.3103,33.21,40.92,2.1446
2005-12-23,0.7279,1.1857,0.673,1.7326,2.3115,1.1654,8.0762,6.293,7.7525,45.11,116.38,3.7797,10.6775,6.7854,6.338,1.6656,1013.5,102.05,7.9807,1.314,33.13,40.87,2.1446
2005-12-26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005-12-27,0.7261,1.1856,0.6748,1.7308,2.364,1.1736,8.0724,6.2919,7.7528,45.17,117.07,3.7795,10.7355,6.7583,6.345,1.667,1012.2,102.08,7.971,1.3142,33.09,40.93,2.1446
2005-12-28,0.7301,1.1875,0.6823,1.7226,2.35,1.1636,8.0725,6.2822,7.7525,45.06,117.62,3.7795,10.7725,6.7753,6.35,1.6655,1013.05,102.1,7.9226,1.3129,33.06,40.92,2.1446
2005-12-29,0.732,1.1846,0.682,1.7261,2.3297,1.1642,8.0709,6.2982,7.7531,45.11,117.86,3.78,10.696,6.7691,6.3205,1.6646,1009,102.08,7.9501,1.3143,32.9,41.01,2.1446
2005-12-30,0.7342,1.1842,0.6845,1.7188,2.334,1.1656,8.0702,6.2985,7.7533,44.95,117.88,3.779,10.6275,6.7444,6.33,1.6628,1010,102.08,7.937,1.3148,32.8,40.99,2.1446
2006-01-02,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2006-01-03,0.7379,1.198,0.6815,1.7404,2.332,1.1565,8.0702,6.2284,7.7535,44.92,116.34,3.78,10.643,6.6412,6.2329,1.6521,1002.9,102.02,7.8097,1.2938,32.59,40.76,2.1446
2006-01-04,0.7465,1.2091,0.6883,1.7588,2.302,1.1515,8.0702,6.1713,7.7533,44.73,116.31,3.7748,10.5872,6.5522,6.1625,1.645,998.1,102.14,7.7249,1.2801,32.29,40.43,2.1446
2006-01-05,0.7482,1.2101,0.6875,1.7566,2.281,1.1619,8.0678,6.1643,7.7534,44.6,115.96,3.7659,10.591,6.5583,6.148,1.6466,994.2,102.11,7.7092,1.277,31.96,40.26,2.1446
2006-01-06,0.7528,1.2148,0.6909,1.7697,2.2875,1.165,8.0663,6.1375,7.7531,44.32,114.45,3.7555,10.562,6.5242,6.087,1.6384,989.2,102,7.6629,1.2695,32.15,39.83,2.1446
2006-01-09,0.7517,1.2064,0.6922,1.7645,2.26,1.1691,8.0665,6.1814,7.7507,44.2,114.66,3.7485,10.558,6.5742,6.075,1.6362,977.4,101.99,7.7165,1.2794,31.9,39.73,2.1446
2006-01-10,0.749,1.2063,0.6934,1.7645,2.2564,1.1628,8.061,6.1831,7.7506,44.14,114.64,3.7485,10.6026,6.6249,6.114,1.6343,981.8,101.85,7.7525,1.2805,31.98,39.79,2.1446
2006-01-11,0.7558,1.2135,0.6972,1.7643,2.272,1.1579,8.0682,6.1453,7.7509,43.89,113.96,3.7503,10.608,6.6183,6.0575,1.628,977.4,101.85,7.6956,1.2734,32.07,39.66,2.1446
2006-01-12,0.7512,1.2035,0.6932,1.7612,2.2616,1.1624,8.0685,6.1984,7.7511,43.99,114.31,3.7418,10.5655,6.6932,6.05,1.6261,973.8,101.85,7.7304,1.2859,31.83,39.42,2.1446
2006-01-13,0.7535,1.2103,0.6976,1.7715,2.2652,1.1612,8.0698,6.1634,7.7513,44.1,114.43,3.7423,10.574,6.6413,6.005,1.6285,987.3,101.85,7.6967,1.2799,31.94,39.49,2.1446
2006-01-16,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2006-01-17,0.7517,1.2073,0.6903,1.7628,2.2945,1.1642,8.0676,6.1787,7.7535,44.23,115.83,3.749,10.547,6.7049,6.032,1.6355,989,102.15,7.7103,1.2833,31.95,39.75,2.1446
2006-01-18,0.7488,1.2083,0.687,1.7622,2.323,1.1726,8.0685,6.1748,7.7533,44.29,115.35,3.7555,10.572,6.7483,6.055,1.6298,991.9,102.14,7.7155,1.2823,32.12,39.42,2.145
2006-01-19,0.7469,1.211,0.6785,1.7618,2.331,1.1662,8.0687,6.1627,7.7535,44.14,115.07,3.7545,10.553,6.7119,5.9889,1.6296,985,101.85,7.7157,1.2822,32.13,39.24,2.1446
2006-01-20,0.747,1.2101,0.6784,1.7663,2.278,1.1531,8.0596,6.1666,7.7545,44.1,115.42,3.744,10.522,6.6739,5.995,1.627,986.6,102.05,7.6893,1.2826,32.1,39.15,2.145
2006-01-23,0.7523,1.2276,0.6839,1.7842,2.257,1.1511,8.0645,6.0775,7.7541,44.1,114.67,3.75,10.5215,6.5539,5.995,1.6208,981.4,102.12,7.5385,1.2605,31.94,39.14,2.1446
2006-01-24,0.7516,1.2287,0.6819,1.7885,2.236,1.1547,8.0625,6.0714,7.7554,44.19,114.54,3.7485,10.505,6.5412,6.032,1.6217,975.5,102,7.5429,1.2595,31.94,39.31,2.1446
2006-01-25,0.7535,1.2252,0.685,1.7874,2.243,1.148,8.063,6.0911,7.7566,44.08,115.73,3.75,10.498,6.5635,6.0325,1.6206,968.5,102,7.5668,1.2636,31.97,39.07,2.1446
2006-01-26,0.7532,1.2229,0.6849,1.783,2.2304,1.1502,8.062,6.1025,7.7561,44,116.27,3.748,10.5025,6.6031,6.1112,1.624,968.8,102.02,7.5645,1.2684,31.96,38.93,2.1446
2006-01-27,0.7518,1.213,0.6838,1.7733,2.2045,1.147,8.0608,6.1525,7.7565,44,117.16,3.751,10.4555,6.6627,6.125,1.625,970.5,102.03,7.6098,1.2798,31.94,39,2.1446
2006-01-30,0.7497,1.2091,0.682,1.7688,2.2075,1.1443,8.0608,6.1718,7.7571,44.04,117.55,3.751,10.4369,6.7286,6.1395,1.6296,970.5,102.2,7.64,1.2864,31.97,39.1,2.1446
2006-01-31,0.7572,1.2158,0.6857,1.782,2.2094,1.1436,8.0608,6.1377,7.7561,43.96,116.88,3.751,10.44,6.6537,6.082,1.6219,958.9,102.1,7.6029,1.2784,31.97,38.89,2.1446
2006-02-01,0.7542,1.2092,0.6855,1.7781,2.217,1.1401,8.0616,6.173,7.7569,44.13,117.85,3.7495,10.4315,6.6775,6.112,1.6285,962,102.05,7.6487,1.2841,31.97,39.26,2.1446
2006-02-02,0.7548,1.21,0.6893,1.7807,2.225,1.1432,8.0616,6.1677,7.7564,44.16,118.26,3.7485,10.487,6.6416,6.085,1.6325,971.95,102.15,7.6718,1.2845,31.98,39.36,2.1446
2006-02-03,0.7491,1.2021,0.6869,1.7626,2.2184,1.147,8.0616,6.2106,7.757,44.14,118.95,3.7455,10.491,6.6906,6.0975,1.635,969.9,102.1,7.7128,1.2944,32.08,39.41,2.145
2006-02-06,0.7426,1.1971,0.6814,1.7462,2.1845,1.1455,8.056,6.2386,7.7579,44.14,118.94,3.7409,10.459,6.7237,6.1115,1.6278,963,102.12,7.77,1.3011,32.08,39.41,2.1446
2006-02-07,0.7436,1.1974,0.6825,1.7444,2.1901,1.149,8.0566,6.235,7.759,44.15,118.01,3.7348,10.4775,6.714,6.1525,1.628,967.3,102.04,7.7684,1.2982,32.22,39.55,2.1446
2006-02-08,0.7393,1.1935,0.6779,1.7405,2.1952,1.1535,8.0545,6.2564,7.7618,44.17,118.69,3.735,10.5286,6.7335,6.22,1.633,970.3,102.1,7.768,1.3032,32.34,39.7,2.1446
2006-02-09,0.7396,1.1963,0.6775,1.7411,2.17,1.1455,8.0558,6.2409,7.7613,44.1,118.66,3.73,10.475,6.7057,6.142,1.6285,972.2,102.01,7.7445,1.301,32.41,39.57,2.1446
2006-02-10,0.7379,1.192,0.6793,1.7454,2.1632,1.1543,8.0516,6.2619,7.759,44.1,117.64,3.73,10.508,6.7765,6.14,1.6247,967.6,102.09,7.7873,1.3049,32.26,39.15,2.1446
2006-02-13,0.7396,1.1905,0.6798,1.7438,2.1519,1.1548,8.0472,6.2703,7.7594,44.17,117.63,3.723,10.5085,6.8107,6.159,1.6282,976.3,102.05,7.8533,1.3074,32.37,39.22,2.1446
2006-02-14,0.7389,1.1895,0.6737,1.7343,2.1375,1.1546,8.0477,6.2751,7.7604,44.15,117.43,3.723,10.5125,6.849,6.141,1.6276,969.4,102.13,7.8439,1.3097,32.29,39.32,2.1446
2006-02-15,0.7403,1.1884,0.6762,1.7401,2.1295,1.1541,8.0481,6.2817,7.7612,44.15,117.93,3.722,10.5226,6.847,6.0725,1.6283,973.5,102.19,7.8432,1.3107,32.35,39.36,2.1446
2006-02-16,0.738,1.1882,0.669,1.7354,2.116,1.1577,8.0494,6.2832,7.7603,44.25,117.91,3.724,10.513,6.8071,6.0639,1.6353,974.1,102.18,7.903,1.3127,32.4,39.28,2.1446
2006-02-17,0.7385,1.1906,0.6674,1.7403,2.117,1.1522,8.0493,6.2706,7.7604,44.33,118.43,3.723,10.4525,6.7697,6.0248,1.6333,972.3,102.22,7.8654,1.3123,32.38,39.31,2.1446
2006-02-20,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
